8	10	9	13	15	11	18	12	21	23	25	30	2	4	6	1	3	5	14	16	19	22	17	27	24	28	20	29	26	
9	11	10	14	16	12	19	13	22	24	26	1	3	5	7	2	4	6	15	17	20	23	18	28	25	29	21	30	27	
10	12	11	15	17	13	20	14	23	25	27	2	4	6	8	3	5	7	16	18	21	24	19	29	26	30	22	1	28	
11	13	12	16	18	14	21	15	24	26	28	3	5	7	9	4	6	8	17	19	22	25	20	30	27	1	23	2	29	
12	14	13	17	19	15	22	16	25	27	29	4	6	8	10	5	7	9	18	20	23	26	21	1	28	2	24	3	30	
13	15	14	18	20	16	23	17	26	28	30	5	7	9	11	6	8	10	19	21	24	27	22	2	29	3	25	4	1	
14	16	15	19	21	17	24	18	27	29	1	6	8	10	12	7	9	11	20	22	25	28	23	3	30	4	26	5	2	
15	17	16	20	22	18	25	19	28	30	2	7	9	11	13	8	10	12	21	23	26	29	24	4	1	5	27	6	3	
16	18	17	21	23	19	26	20	29	1	3	8	10	12	14	9	11	13	22	24	27	30	25	5	2	6	28	7	4	
17	19	18	22	24	20	27	21	30	2	4	9	11	13	15	10	12	14	23	25	28	1	26	6	3	7	29	8	5	
18	20	19	23	25	21	28	22	1	3	5	10	12	14	16	11	13	15	24	26	29	2	27	7	4	8	30	9	6	
19	21	20	24	26	22	29	23	2	4	6	11	13	15	17	12	14	16	25	27	30	3	28	8	5	9	1	10	7	
20	22	21	25	27	23	30	24	3	5	7	12	14	16	18	13	15	17	26	28	1	4	29	9	6	10	2	11	8	
21	23	22	26	28	24	1	25	4	6	8	13	15	17	19	14	16	18	27	29	2	5	30	10	7	11	3	12	9	
22	24	23	27	29	25	2	26	5	7	9	14	16	18	20	15	17	19	28	30	3	6	1	11	8	12	4	13	10	
23	25	24	28	30	26	3	27	6	8	10	15	17	19	21	16	18	20	29	1	4	7	2	12	9	13	5	14	11	
24	26	25	29	1	27	4	28	7	9	11	16	18	20	22	17	19	21	30	2	5	8	3	13	10	14	6	15	12	
25	27	26	30	2	28	5	29	8	10	12	17	19	21	23	18	20	22	1	3	6	9	4	14	11	15	7	16	13	
26	28	27	1	3	29	6	30	9	11	13	18	20	22	24	19	21	23	2	4	7	10	5	15	12	16	8	17	14	
27	29	28	2	4	30	7	1	10	12	14	19	21	23	25	20	22	24	3	5	8	11	6	16	13	17	9	18	15	
28	30	29	3	5	1	8	2	11	13	15	20	22	24	26	21	23	25	4	6	9	12	7	17	14	18	10	19	16	
29	1	30	4	6	2	9	3	12	14	16	21	23	25	27	22	24	26	5	7	10	13	8	18	15	19	11	20	17	
30	2	1	5	7	3	10	4	13	15	17	22	24	26	28	23	25	27	6	8	11	14	9	19	16	20	12	21	18	
