5	15	15	15	5	15	15	15	6	15	15	15	5	15	15	15	7	15	15	8	15	15	8	15	15	9	15	15	1	15	15	4	15	15	2	15	15	3	15	15	
5	16	16	16	6	16	16	16	7	16	16	16	6	16	16	16	8	16	16	9	16	16	3	16	16	1	16	16	2	16	16	8	16	16	3	16	16	29	16	16	
6	17	17	17	7	17	17	17	8	17	17	17	4	17	17	17	9	17	17	1	17	17	4	17	17	2	17	17	29	17	17	9	17	17	4	17	17	4	17	17	
6	18	18	18	8	18	18	18	9	18	18	18	5	18	18	18	1	18	18	2	18	18	9	18	18	3	18	18	3	18	18	3	18	18	29	18	18	5	18	18	
6	19	19	19	9	19	19	19	29	19	19	19	9	19	19	19	2	19	19	3	19	19	3	19	19	4	19	19	4	19	19	4	19	19	5	19	19	6	19	19	
29	20	20	20	1	20	20	20	1	20	20	20	6	20	20	20	3	20	20	4	20	20	4	20	20	5	20	20	5	20	20	4	20	20	6	20	20	7	20	20	
7	21	21	21	2	21	21	21	1	21	21	21	7	21	21	21	6	21	21	8	21	21	5	21	21	7	21	21	3	21	21	6	21	21	5	21	21	4	21	21	
7	22	22	22	3	22	22	22	2	22	22	22	8	22	22	22	7	22	22	9	22	22	28	22	22	8	22	22	4	22	22	7	22	22	6	22	22	5	22	22	
7	23	23	23	4	23	23	23	3	23	23	23	28	23	23	23	8	23	23	1	23	23	6	23	23	9	23	23	5	23	23	5	23	23	7	23	23	6	23	23	
8	24	24	24	5	24	24	24	4	24	24	24	7	24	24	24	9	24	24	2	24	24	7	24	24	1	24	24	6	24	24	5	24	24	8	24	24	7	24	24	
8	25	25	25	6	25	25	25	5	25	25	25	8	25	25	25	1	25	25	3	25	25	8	25	25	2	25	25	7	25	25	28	25	25	9	25	25	8	25	25	
8	26	26	26	7	26	26	26	6	26	26	26	29	26	26	26	2	26	26	4	26	26	5	26	26	3	26	26	8	26	26	8	26	26	1	26	26	9	26	26	
9	27	27	27	8	27	27	27	7	27	27	27	7	27	27	27	3	27	27	5	27	27	29	27	27	4	27	27	9	27	27	9	27	27	2	27	27	1	27	27	
9	28	28	28	9	28	28	28	8	28	28	28	8	28	28	28	4	28	28	6	28	28	9	28	28	5	28	28	1	28	28	5	28	28	3	28	28	2	28	28	
9	29	29	29	1	29	29	29	9	29	29	29	9	29	29	29	5	29	29	7	29	29	5	29	29	6	29	29	2	29	29	29	29	29	4	29	29	3	29	29	
10	2	3	4	10	5	6	7	28	8	9	10	10	11	12	13	10	14	15	10	16	17	10	18	19	10	20	21	10	22	23	15	24	25	10	26	27	10	28	29	
10	3	4	5	28	6	7	8	10	9	10	11	11	12	13	14	11	15	16	11	17	18	11	19	20	11	21	22	11	23	24	16	25	26	11	27	28	11	29	1	
10	4	5	6	11	7	8	9	11	10	11	12	12	13	14	15	12	16	17	12	18	19	15	20	21	12	22	23	28	24	25	10	26	27	12	28	29	12	1	2	
11	5	6	7	12	8	9	10	12	11	12	13	10	14	15	16	13	17	18	13	19	20	16	21	22	13	23	24	12	25	26	10	27	28	13	29	1	28	2	3	
11	6	7	8	13	9	10	11	13	12	13	14	11	15	16	17	14	18	19	14	20	21	17	22	23	14	24	25	13	26	27	11	28	29	28	1	2	13	3	4	
11	7	8	9	14	10	11	12	14	13	14	15	12	16	17	18	28	19	20	15	21	22	10	23	24	15	25	26	14	27	28	17	29	1	14	2	3	14	4	5	
12	8	9	10	15	11	12	13	15	14	15	16	10	17	18	19	15	20	21	16	22	23	11	24	25	28	26	27	15	28	29	18	1	2	15	3	4	15	5	6	
12	9	10	11	16	12	13	14	16	15	16	17	11	18	19	20	16	21	22	28	23	24	18	25	26	16	27	28	16	29	1	10	2	3	16	4	5	16	6	7	
12	10	11	12	17	13	14	15	17	16	17	18	18	19	20	21	17	22	23	17	24	25	10	26	27	17	28	29	17	1	2	11	3	4	17	5	6	17	7	8	
28	11	12	13	18	14	15	16	18	17	18	19	12	20	21	22	18	23	24	18	25	26	11	27	28	18	29	1	18	2	3	11	4	5	18	6	7	18	8	9	
13	12	13	14	29	15	16	17	11	18	19	20	13	21	22	23	13	24	25	14	26	27	12	28	29	15	1	2	15	3	4	15	5	6	16	7	8	17	9	10	
13	13	14	15	11	16	17	18	12	19	20	21	14	22	23	24	14	25	26	15	27	28	13	29	1	29	2	3	16	4	5	16	6	7	17	8	9	18	10	11	
13	14	15	16	12	17	18	19	13	20	21	22	15	23	24	25	29	26	27	16	28	29	15	1	2	16	3	4	17	5	6	12	7	8	18	9	10	10	11	12	
14	15	16	17	13	18	19	20	14	21	22	23	13	24	25	26	15	27	28	29	29	1	16	2	3	17	4	5	18	6	7	12	8	9	10	10	11	11	12	13	
14	16	17	18	14	19	20	21	15	22	23	24	14	25	26	27	16	28	29	17	1	2	17	3	4	18	5	6	10	7	8	13	9	10	11	11	12	12	13	14	
14	17	18	19	15	20	21	22	16	23	24	25	15	26	27	28	17	29	1	18	2	3	12	4	5	10	6	7	11	8	9	17	10	11	12	12	13	29	14	15	
15	18	19	20	16	21	22	23	17	24	25	26	13	27	28	29	18	1	2	10	3	4	13	5	6	11	7	8	29	9	10	18	11	12	13	13	14	13	15	16	
15	19	20	21	17	22	23	24	18	25	26	27	14	28	29	1	10	2	3	11	4	5	18	6	7	12	8	9	12	10	11	12	12	13	29	14	15	14	16	17	
15	20	21	22	18	23	24	25	29	26	27	28	18	29	1	2	11	3	4	12	5	6	12	7	8	13	9	10	13	11	12	13	13	14	14	15	16	15	17	18	
29	21	22	23	10	24	25	26	10	27	28	29	15	1	2	3	12	4	5	13	6	7	13	8	9	14	10	11	14	12	13	13	14	15	15	16	17	16	18	19	
16	22	23	24	11	25	26	27	10	28	29	1	16	2	3	4	15	5	6	17	7	8	14	9	10	16	11	12	12	13	14	15	15	16	14	17	18	13	19	20	
16	23	24	25	12	26	27	28	11	29	1	2	17	3	4	5	16	6	7	18	8	9	28	10	11	17	12	13	13	14	15	16	16	17	15	18	19	14	20	21	
16	24	25	26	13	27	28	29	12	1	2	3	28	4	5	6	17	7	8	10	9	10	15	11	12	18	13	14	14	15	16	14	17	18	16	19	20	15	21	22	
17	25	26	27	14	28	29	1	13	2	3	4	16	5	6	7	18	8	9	11	10	11	16	12	13	10	14	15	15	16	17	14	18	19	17	20	21	16	22	23	
17	26	27	28	15	29	1	2	14	3	4	5	17	6	7	8	10	9	10	12	11	12	17	13	14	11	15	16	16	17	18	28	19	20	18	21	22	17	23	24	
17	27	28	29	16	1	2	3	15	4	5	6	29	7	8	9	11	10	11	13	12	13	14	14	15	12	16	17	17	18	19	17	20	21	10	22	23	18	24	25	
18	28	29	1	17	2	3	4	16	5	6	7	16	8	9	10	12	11	12	14	13	14	29	15	16	13	17	18	18	19	20	18	21	22	11	23	24	10	25	26	
18	29	1	2	18	3	4	5	17	6	7	8	17	9	10	11	13	12	13	15	14	15	18	16	17	14	18	19	10	20	21	14	22	23	12	24	25	11	26	27	
18	1	2	3	10	4	5	6	18	7	8	9	18	10	11	12	14	13	14	16	15	16	14	17	18	15	19	20	11	21	22	29	23	24	13	25	26	12	27	28	
19	3	5	7	19	9	11	13	28	15	17	19	19	21	23	25	19	27	29	19	2	4	19	6	8	19	10	12	19	14	16	24	18	20	19	22	24	19	26	28	
19	4	6	8	28	10	12	14	19	16	18	20	20	22	24	26	20	28	1	20	3	5	20	7	9	20	11	13	20	15	17	25	19	21	20	23	25	20	27	29	
19	5	7	9	20	11	13	15	20	17	19	21	21	23	25	27	21	29	2	21	4	6	24	8	10	21	12	14	28	16	18	19	20	22	21	24	26	21	28	1	
20	6	8	10	21	12	14	16	21	18	20	22	19	24	26	28	22	1	3	22	5	7	25	9	11	22	13	15	21	17	19	19	21	23	22	25	27	28	29	2	
20	7	9	11	22	13	15	17	22	19	21	23	20	25	27	29	23	2	4	23	6	8	26	10	12	23	14	16	22	18	20	20	22	24	28	26	28	22	1	3	
20	8	10	12	23	14	16	18	23	20	22	24	21	26	28	1	28	3	5	24	7	9	19	11	13	24	15	17	23	19	21	26	23	25	23	27	29	23	2	4	
21	9	11	13	24	15	17	19	24	21	23	25	19	27	29	2	24	4	6	25	8	10	20	12	14	28	16	18	24	20	22	27	24	26	24	28	1	24	3	5	
21	10	12	14	25	16	18	20	25	22	24	26	20	28	1	3	25	5	7	28	9	11	27	13	15	25	17	19	25	21	23	19	25	27	25	29	2	25	4	6	
21	11	13	15	26	17	19	21	26	23	25	27	27	29	2	4	26	6	8	26	10	12	19	14	16	26	18	20	26	22	24	20	26	28	26	1	3	26	5	7	
28	12	14	16	27	18	20	22	27	24	26	28	21	1	3	5	27	7	9	27	11	13	20	15	17	27	19	21	27	23	25	20	27	29	27	2	4	27	6	8	
22	13	15	17	29	19	21	23	20	25	27	29	22	2	4	6	22	8	10	23	12	14	21	16	18	24	20	22	24	24	26	24	28	1	25	3	5	26	7	9	
22	14	16	18	20	20	22	24	21	26	28	1	23	3	5	7	23	9	11	24	13	15	22	17	19	29	21	23	25	25	27	25	29	2	26	4	6	27	8	10	
22	15	17	19	21	21	23	25	22	27	29	2	24	4	6	8	29	10	12	25	14	16	24	18	20	25	22	24	26	26	28	21	1	3	27	5	7	19	9	11	
23	16	18	20	22	22	24	26	23	28	1	3	22	5	7	9	24	11	13	29	15	17	25	19	21	26	23	25	27	27	29	21	2	4	19	6	8	20	10	12	
23	17	19	21	23	23	25	27	24	29	2	4	23	6	8	10	25	12	14	26	16	18	26	20	22	27	24	26	19	28	1	22	3	5	20	7	9	21	11	13	
23	18	20	22	24	24	26	28	25	1	3	5	24	7	9	11	26	13	15	27	17	19	21	21	23	19	25	27	20	29	2	26	4	6	21	8	10	29	12	14	
24	19	21	23	25	25	27	29	26	2	4	6	22	8	10	12	27	14	16	19	18	20	22	22	24	20	26	28	29	1	3	27	5	7	22	9	11	22	13	15	
24	20	22	24	26	26	28	1	27	3	5	7	23	9	11	13	19	15	17	20	19	21	27	23	25	21	27	29	21	2	4	21	6	8	29	10	12	23	14	16	
24	21	23	25	27	27	29	2	29	4	6	8	27	10	12	14	20	16	18	21	20	22	21	24	26	22	28	1	22	3	5	22	7	9	23	11	13	24	15	17	
29	22	24	26	19	28	1	3	19	5	7	9	24	11	13	15	21	17	19	22	21	23	22	25	27	23	29	2	23	4	6	22	8	10	24	12	14	25	16	18	
25	23	25	27	20	29	2	4	19	6	8	10	25	12	14	16	24	18	20	26	22	24	23	26	28	25	1	3	21	5	7	24	9	11	23	13	15	22	17	19	
25	24	26	28	21	1	3	5	20	7	9	11	26	13	15	17	25	19	21	27	23	25	28	27	29	26	2	4	22	6	8	25	10	12	24	14	16	23	18	20	
25	25	27	29	22	2	4	6	21	8	10	12	28	14	16	18	26	20	22	19	24	26	24	28	1	27	3	5	23	7	9	23	11	13	25	15	17	24	19	21	
26	26	28	1	23	3	5	7	22	9	11	13	25	15	17	19	27	21	23	20	25	27	25	29	2	19	4	6	24	8	10	23	12	14	26	16	18	25	20	22	
26	27	29	2	24	4	6	8	23	10	12	14	26	16	18	20	19	22	24	21	26	28	26	1	3	20	5	7	25	9	11	28	13	15	27	17	19	26	21	23	
26	28	1	3	25	5	7	9	24	11	13	15	29	17	19	21	20	23	25	22	27	29	23	2	4	21	6	8	26	10	12	26	14	16	19	18	20	27	22	24	
27	29	2	4	26	6	8	10	25	12	14	16	25	18	20	22	21	24	26	23	28	1	29	3	5	22	7	9	27	11	13	27	15	17	20	19	21	19	23	25	
27	1	3	5	27	7	9	11	26	13	15	17	26	19	21	23	22	25	27	24	29	2	27	4	6	23	8	10	19	12	14	23	16	18	21	20	22	20	24	26	
27	2	4	6	19	8	10	12	27	14	16	18	27	20	22	24	23	26	28	25	1	3	23	5	7	24	9	11	20	13	15	29	17	19	22	21	23	21	25	27	
